metadata_alive,metadata_alive_since,metadata_anonymity,metadata_average_timeout,metadata_first_seen,metadata_asn,metadata_asname,metadata_city,metadata_continent,metadata_continent_code,metadata_country,metadata_country_code,metadata_district,metadata_hosting,metadata_isp,metadata_latitude,metadata_longitude,metadata_mobile,metadata_org,metadata_proxy,metadata_region,metadata_status,metadata_timezone,metadata_zip,metadata_last_update,metadata_last_seen,dest_port,metadata_protocol,metadata_proxy_address,metadata_ssl,metadata_timeout,metadata_times_alive,metadata_times_dead,metadata_uptime,dest_ip
True,1766542177.3335,elite,119.89792629076,1742397777.0856,AS201839 Zaymer PJSC,ZAYMER2-AS,Novosibirsk,Europe,EU,Russia,RU,,False,MFC Zaymer LLC,55.0386,82.9425,False,Zaymer PJSC,True,Novosibirsk Oblast,success,Asia/Novosibirsk,630000,1767082765,1767602634.3193,80,http,45.67.215.36:80,False,57.632923126221,112219,3441,97.024900570638,45.67.215.36
True,1766843794.7554,elite,143.5982994132,1765208337.2789,"AS13335 Cloudflare, Inc.",CLOUDFLARENET,Washington,North America,,United States,US,,True,"Cloudflare, Inc.",38.9072,-77.0369,False,"CloudFlare, Inc.",False,District of Columbia,success,America/New_York,20068,1767023314,1767602633.5406,80,http,141.101.113.229:80,False,49.105882644653,15809,3,99.98102706805,141.101.113.229
True,1767584677.6971,elite,119.44243683739,1720480878.199,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,London,Europe,EU,United Kingdom,GB,,True,Invermae Solutions SL,51.5072,-0.127586,False,Invermae Solutions SL,True,England,success,Europe/London,W1B,1767082842,1767602633.5061,80,http,185.238.228.186:80,False,169.07715797424,112550,5883,95.032634485321,185.238.228.186
True,1766696666.4813,elite,120.04956536929,1742335462.635,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,Frankfurt am Main,Europe,EU,Germany,DE,,True,Gerondata LTD,50.1109,8.68213,False,Gerondata LTD,True,Hesse,success,Europe/Berlin,60313,1767083371,1767602633.1873,80,http,102.177.176.225:80,False,398.60153198242,108587,2173,98.038100397255,102.177.176.225
True,1765417217.0903,elite,120.11883445993,1742354545.4379,AS14197 HEALTH MARKET SCIENCE,HMS-ASN,Boca Raton,North America,,United States,US,,False,Health Market Science,26.4076,-80.0977,False,LexisNexis Risk Data Management Inc,True,Florida,success,America/New_York,33487,1767084270,1767602632.292,80,http,69.84.182.134:80,False,88.163375854492,114787,3441,97.089521940657,69.84.182.134
True,1766679995.1099,elite,123.2599322141,1753338668.6982,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,New York,North America,,United States,US,,True,"Cloudflare London, LLC",40.7191,-74.0091,False,Olo Inc,True,New York,success,America/New_York,10013,1767251414,1767602631.9806,80,http,216.205.52.182:80,False,145.78914642334,95710,218,99.772746226336,216.205.52.182
True,1766964171.2429,elite,126.40346324228,1754409897.2176,"AS13335 Cloudflare, Inc.",CLOUDFLARENET,Washington,North America,,United States,US,,True,"Cloudflare, Inc.",38.9072,-77.0369,False,"CloudFlare, Inc.",False,District of Columbia,success,America/New_York,20068,1767113346,1767602631.5842,80,http,141.101.113.21:80,False,51.932811737061,88572,196,99.779199711608,141.101.113.21
True,1767458752.0152,elite,119.32894184132,1720479393.2957,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,London,Europe,EU,United Kingdom,GB,,True,Invermae Solutions SL,51.5072,-0.127586,False,Invermae Solutions SL,True,England,success,Europe/London,W1B,1767083128,1767602631.4768,80,http,185.238.228.143:80,False,294.08383369446,111951,4755,95.925659349134,185.238.228.143
True,1767458811.2449,elite,119.75304766804,1720479911.7558,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,London,Europe,EU,United Kingdom,GB,,True,Invermae Solutions SL,51.5072,-0.127586,False,Invermae Solutions SL,True,England,success,Europe/London,W1B,1767082967,1767602631.4581,80,http,185.238.228.182:80,False,128.80420684814,112146,2412,97.89451631488,185.238.228.182
True,1767067690.7078,elite,119.79354481485,1742457430.4029,AS201839 Zaymer PJSC,ZAYMER2-AS,Novosibirsk,Europe,EU,Russia,RU,,False,MFC Zaymer LLC,55.0386,82.9425,False,Zaymer PJSC,True,Novosibirsk Oblast,success,Asia/Novosibirsk,630000,1767083930,1767602630.9753,80,http,45.67.215.167:80,False,254.1937828064,112328,3415,97.049497593807,45.67.215.167
True,1766958055.801,elite,120.52559328437,1750610298.9117,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,New York,North America,,United States,US,,True,"Cloudflare London, LLC",40.7191,-74.0091,False,Olo Inc,True,New York,success,America/New_York,10013,1767083425,1767602630.6016,80,http,216.205.52.2:80,False,105.39865493774,111581,201,99.820185718631,216.205.52.2
True,1766696386.849,elite,119.03807999144,1720480805.6675,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,London,Europe,EU,United Kingdom,GB,,True,Invermae Solutions SL,51.5072,-0.127586,False,Invermae Solutions SL,True,England,success,Europe/London,W1B,1767083662,1767602629.9456,80,http,185.238.228.178:80,False,637.37177848816,112238,4789,95.907781964846,185.238.228.178
True,1766696399.9909,elite,119.99420966743,1742451605.0853,AS14197 HEALTH MARKET SCIENCE,HMS-ASN,Boca Raton,North America,,United States,US,,False,Health Market Science,26.4076,-80.0977,False,LexisNexis Risk Data Management Inc,True,Florida,success,America/New_York,33487,1767083492,1767602629.0113,80,http,69.84.182.253:80,False,100.73590278625,114705,3422,97.103117830809,69.84.182.253
True,1766468383.9415,elite,143.64328349585,1764739424.2434,AS201839 Zaymer PJSC,ZAYMER2-AS,Novosibirsk,Europe,EU,Russia,RU,,False,MFC Zaymer LLC,55.0386,82.9425,False,Zaymer PJSC,False,Novosibirsk Oblast,success,Asia/Novosibirsk,630000,1767158908,1767602628.8562,80,http,45.67.215.119:80,False,23.86999130249,18902,3,99.984131182227,45.67.215.119
True,1767584681.2647,elite,146.73765632527,1764740987.694,AS201839 Zaymer PJSC,ZAYMER2-AS,Novosibirsk,Europe,EU,Russia,RU,,False,MFC Zaymer LLC,55.0386,82.9425,False,Zaymer PJSC,False,Novosibirsk Oblast,success,Asia/Novosibirsk,630000,1767160760,1767602628.7667,80,http,45.67.215.4:80,False,56.724786758423,18945,7,99.963064584213,45.67.215.4
True,1766433324.5853,elite,145.72862212752,1765207638.4655,"AS13335 Cloudflare, Inc.",CLOUDFLARENET,Washington,North America,,United States,US,,True,"Cloudflare, Inc.",38.9072,-77.0369,False,"CloudFlare, Inc.",False,District of Columbia,success,America/New_York,20068,1767022411,1767602628.7287,80,http,141.101.113.236:80,False,40.55643081665,15852,2,99.987384887095,141.101.113.236
True,1766433195.7922,elite,142.26998715875,1765357869.7498,"AS13335 Cloudflare, Inc.",CLOUDFLARENET,San Francisco,North America,,United States,US,South Beach,True,"Cloudflare, Inc.",37.7803,-122.39,False,Level 3,False,California,success,America/Los_Angeles,94107,1767172462,1767602628.5659,80,http,8.35.211.237:80,False,222.05209732056,15206,1,99.993424081015,8.35.211.237
True,1767067726.4505,elite,146.05004129347,1764741795.2675,"AS13335 Cloudflare, Inc.",CLOUDFLARENET,San Francisco,North America,,United States,US,South Beach,True,"Cloudflare, Inc.",37.7803,-122.39,False,Level 3,False,California,success,America/Los_Angeles,94107,1767161689,1767602628.5043,80,http,8.35.211.1:80,False,187.43562698364,19288,8,99.958540630182,8.35.211.1
True,1766378430.4534,elite,119.80799461327,1742414511.2869,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,San Jose,North America,,United States,US,Ballbach and SOFA,True,"Cloudflare London, LLC",37.3329,-121.895,False,"Zoom Video Communications, Inc",True,California,success,America/Los_Angeles,95113,1767083746,1767602628.1126,80,http,170.114.45.29:80,False,40.062665939331,110800,3450,96.980306345733,170.114.45.29
True,1767067656.8064,elite,143.5616879584,1764741173.8728,AS201839 Zaymer PJSC,ZAYMER2-AS,Novosibirsk,Europe,EU,Russia,RU,,False,MFC Zaymer LLC,55.0386,82.9425,False,Zaymer PJSC,False,Novosibirsk Oblast,success,Asia/Novosibirsk,630000,1767160901,1767602628.0492,80,http,45.67.215.154:80,False,51.52153968811,18862,5,99.973498701436,45.67.215.154
True,1764741447.2187,elite,144.74907871213,1764741447.2187,"AS13335 Cloudflare, Inc.",CLOUDFLARENET,Toronto,North America,,Canada,CA,,True,"Cloudflare, Inc.",43.6532,-79.3832,False,"Cloudflare, Inc.",False,Ontario,success,America/Toronto,M5A,1767161193,1767602627.8439,80,http,108.162.193.232:80,False,115.04912376404,19333,0,100.0,108.162.193.232
True,1765871353.3033,elite,119.9051672919,1742475771.7231,AS201839 Zaymer PJSC,ZAYMER2-AS,Novosibirsk,Europe,EU,Russia,RU,,False,MFC Zaymer LLC,55.0386,82.9425,False,Zaymer PJSC,True,Novosibirsk Oblast,success,Asia/Novosibirsk,630000,1767083364,1767602627.3111,80,http,45.67.215.55:80,False,93.601942062378,112210,3405,97.054880422091,45.67.215.55
True,1767458882.0185,elite,130.98566977436,1756298817.8522,"AS13335 Cloudflare, Inc.",CLOUDFLARENET,Toronto,North America,,Canada,CA,,True,"Cloudflare, Inc.",43.6532,-79.3832,False,"Cloudflare, Inc.",False,Ontario,success,America/Toronto,M5A,1767187223,1767602627.2564,80,http,108.162.192.132:80,False,127.83026695251,77779,144,99.815202186774,108.162.192.132
True,1766779452.7971,elite,119.80971064538,1720502995.1197,"AS13335 Cloudflare, Inc.",CLOUDFLARENET,Toronto,North America,,Canada,CA,,True,"Cloudflare, Inc.",43.6532,-79.3832,False,"Cloudflare, Inc.",False,Ontario,success,America/Toronto,M5A,1767082755,1767602626.8999,80,http,108.162.192.135:80,False,50.022602081299,115471,5872,95.160825099099,108.162.192.135
True,1766788787.2003,elite,141.96287950052,1761068792.9292,AS201839 Zaymer PJSC,ZAYMER2-AS,Novosibirsk,Europe,EU,Russia,RU,,False,MFC Zaymer LLC,55.0386,82.9425,False,Zaymer PJSC,True,Novosibirsk Oblast,success,Asia/Novosibirsk,630000,1767117710,1767602626.6475,80,http,45.67.215.170:80,False,421.58460617065,44415,100,99.775356621364,45.67.215.170
True,1766927065.2593,elite,141.64368254848,1761068492.9572,"AS13335 Cloudflare, Inc.",CLOUDFLARENET,Washington,North America,,United States,US,,True,"Cloudflare, Inc.",38.9072,-77.0369,False,"CloudFlare, Inc.",False,District of Columbia,success,America/New_York,20068,1767117157,1767602626.5161,80,http,141.101.113.157:80,False,347.76282310486,44279,98,99.77916488271,141.101.113.157
True,1766727687.7047,elite,119.7773613347,1742407563.716,AS14197 HEALTH MARKET SCIENCE,HMS-ASN,Boca Raton,North America,,United States,US,,False,Health Market Science,26.4076,-80.0977,False,LexisNexis Risk Data Management Inc,True,Florida,success,America/New_York,33487,1767083607,1767602626.0356,80,http,69.84.182.221:80,False,502.82001495361,114887,3492,97.050152476368,69.84.182.221
True,1765207229.3583,elite,143.95961605876,1765207229.3583,"AS13335 Cloudflare, Inc.",CLOUDFLARENET,Washington,North America,,United States,US,,True,"Cloudflare, Inc.",38.9072,-77.0369,False,"CloudFlare, Inc.",False,District of Columbia,success,America/New_York,20068,1767021832,1767602625.8517,80,http,141.101.113.233:80,False,84.157705307007,15813,0,100.0,141.101.113.233
True,1766927172.9758,elite,119.53213249975,1742551368.5528,AS201839 Zaymer PJSC,ZAYMER2-AS,Novosibirsk,Europe,EU,Russia,RU,,False,MFC Zaymer LLC,55.0386,82.9425,False,Zaymer PJSC,True,Novosibirsk Oblast,success,Asia/Novosibirsk,630000,1767083393,1767602625.7898,80,http,45.67.215.108:80,False,21.72064781189,112285,3134,97.284675833268,45.67.215.108
True,1766190196.5758,elite,119.7975598931,1742511956.6765,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,New York,North America,,United States,US,,True,"Cloudflare London, LLC",40.7191,-74.0091,False,Olo Inc,True,New York,success,America/New_York,10013,1767083149,1767602625.6169,80,http,216.205.52.16:80,False,53.767681121826,111548,3279,97.144399836275,216.205.52.16
True,1766378666.0936,elite,145.1055379147,1764740625.993,AS201839 Zaymer PJSC,ZAYMER2-AS,Novosibirsk,Europe,EU,Russia,RU,,False,MFC Zaymer LLC,55.0386,82.9425,False,Zaymer PJSC,False,Novosibirsk Oblast,success,Asia/Novosibirsk,630000,1767160395,1767602625.54,80,http,45.67.215.145:80,False,73.379755020142,18862,1,99.994698616339,45.67.215.145
True,1767389562.1727,elite,119.78186297582,1745124533.2145,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,Redwood City,North America,,United States,US,,True,"Cloudflare London, LLC",37.3767,-122.0198,False,"Box, Inc",True,California,success,America/Los_Angeles,94086,1767083617,1767602625.4935,80,http,103.116.7.132:80,False,49.69310760498,110507,333,99.699566943342,103.116.7.132
True,1767458958.8543,elite,119.76200399986,1742592489.8168,AS14197 HEALTH MARKET SCIENCE,HMS-ASN,Boca Raton,North America,,United States,US,,False,Health Market Science,26.4076,-80.0977,False,LexisNexis Risk Data Management Inc,True,Florida,success,America/New_York,33487,1767083211,1767602624.5526,80,http,69.84.182.130:80,False,31.628847122192,114867,3152,97.32924359637,69.84.182.130
True,1766839846.8377,elite,119.24396144501,1720481004.0989,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,London,Europe,EU,United Kingdom,GB,,True,Invermae Solutions SL,51.5072,-0.127586,False,Invermae Solutions SL,True,England,success,Europe/London,W1B,1767083898,1767602623.1157,80,http,185.238.228.57:80,False,47.143697738647,112224,2399,97.907051813336,185.238.228.57
True,1766869749.6024,elite,143.19065572982,1764742774.3721,AS201839 Zaymer PJSC,ZAYMER2-AS,Novosibirsk,Europe,EU,Russia,RU,,False,MFC Zaymer LLC,55.0386,82.9425,False,Zaymer PJSC,False,Novosibirsk Oblast,success,Asia/Novosibirsk,630000,1767162052,1767602623.0891,80,http,45.67.215.155:80,False,25.547981262207,18846,5,99.973476208159,45.67.215.155
True,1766844829.8731,elite,119.55179268268,1720480326.2929,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,London,Europe,EU,United Kingdom,GB,,True,Invermae Solutions SL,51.5072,-0.127586,False,Invermae Solutions SL,True,England,success,Europe/London,W1B,1767083790,1767602622.6751,80,http,185.238.228.28:80,False,101.48406028748,112515,5846,95.060873091643,185.238.228.28
True,1766696635.809,elite,142.72460732254,1761067249.3633,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,Frankfurt am Main,Europe,EU,Germany,DE,,True,Gerondata LTD,50.1109,8.68213,False,Gerondata LTD,True,Hesse,success,Europe/Berlin,60313,1767116706,1767602622.6357,80,http,102.177.176.121:80,False,65.400362014771,42982,599,98.625547830477,102.177.176.121
True,1766230824.0139,elite,142.42430221077,1764740893.007,"AS13335 Cloudflare, Inc.",CLOUDFLARENET,Toronto,North America,,Canada,CA,,True,"Cloudflare, Inc.",43.6532,-79.3832,False,"Cloudflare, Inc.",False,Ontario,success,America/Toronto,M5A,1767160580,1767602622.0942,80,http,108.162.193.128:80,False,186.65170669556,19358,3,99.984504932596,108.162.193.128
True,1767584611.8711,elite,119.61711242299,1742788346.9393,AS201839 Zaymer PJSC,ZAYMER2-AS,Novosibirsk,Europe,EU,Russia,RU,,False,MFC Zaymer LLC,55.0386,82.9425,False,Zaymer PJSC,True,Novosibirsk Oblast,success,Asia/Novosibirsk,630000,1767082990,1767602621.4074,80,http,45.67.215.54:80,False,99.501371383667,112890,3423,97.057078744422,45.67.215.54
True,1766468391.4609,elite,142.69787050578,1761066654.9497,"AS13335 Cloudflare, Inc.",CLOUDFLARENET,San Francisco,North America,,United States,US,South Beach,True,"Cloudflare, Inc.",37.7803,-122.39,False,Level 3,False,California,success,America/Los_Angeles,94107,1767115880,1767602621.3061,80,http,8.35.211.149:80,False,87.990283966064,45449,99,99.782646878019,8.35.211.149
True,1766679960.8458,elite,120.87028314904,1742333362.4358,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,Frankfurt am Main,Europe,EU,Germany,DE,,True,Gerondata LTD,50.1109,8.68213,False,Gerondata LTD,True,Hesse,success,Europe/Berlin,60313,1767083169,1767602621.2827,80,http,102.177.176.195:80,False,441.53070449829,108554,4538,95.987337742723,102.177.176.195
True,1766957976.073,elite,123.9909675014,1753336237.6045,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,New York,North America,,United States,US,,True,"Cloudflare London, LLC",40.7191,-74.0091,False,Olo Inc,True,New York,success,America/New_York,10013,1767249374,1767602619.9197,80,http,216.205.52.24:80,False,84.556102752686,95794,183,99.809329318483,216.205.52.24
True,1766957936.1016,elite,119.76130373166,1742334801.2972,AS14197 HEALTH MARKET SCIENCE,HMS-ASN,Boca Raton,North America,,United States,US,,False,Health Market Science,26.4076,-80.0977,False,LexisNexis Risk Data Management Inc,True,Florida,success,America/New_York,33487,1767083343,1767602619.2614,80,http,69.84.182.212:80,False,57.909250259399,115095,3482,97.063511473557,69.84.182.212
True,1766839914.7034,elite,119.71250540151,1721630150.033,AS14197 HEALTH MARKET SCIENCE,HMS-ASN,Boca Raton,North America,,United States,US,,False,Health Market Science,26.4076,-80.0977,False,LexisNexis Risk Data Management Inc,True,Florida,success,America/New_York,33487,1767083222,1767602619.2559,80,http,69.84.182.50:80,False,78.1569480896,114881,1492,98.717915667724,69.84.182.50
True,1766981213.7383,elite,119.34500675933,1742475608.0856,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,New York,North America,,United States,US,,True,"Cloudflare London, LLC",40.7191,-74.0091,False,Olo Inc,True,New York,success,America/New_York,10013,1767083149,1767602618.8075,80,http,216.205.52.121:80,False,188.85588645935,111686,3988,96.552379964383,216.205.52.121
True,1766836388.6116,elite,120.15362646464,1742421676.4692,AS14197 HEALTH MARKET SCIENCE,HMS-ASN,Boca Raton,North America,,United States,US,,False,Health Market Science,26.4076,-80.0977,False,LexisNexis Risk Data Management Inc,True,Florida,success,America/New_York,33487,1767083711,1767602618.6855,80,http,69.84.182.94:80,False,445.57476043701,114784,1105,99.046501393575,69.84.182.94
True,1767389521.3667,elite,141.55255408164,1761070278.171,AS201839 Zaymer PJSC,ZAYMER2-AS,Novosibirsk,Europe,EU,Russia,RU,,False,MFC Zaymer LLC,55.0386,82.9425,False,Zaymer PJSC,True,Novosibirsk Oblast,success,Asia/Novosibirsk,630000,1767119752,1767602618.2612,80,http,45.67.215.233:80,False,57.621717453003,44473,97,99.782364819385,45.67.215.233
True,1767602618.1869,elite,1733.2065798955,1741597701.2625,AS4134 CHINANET-BACKBONE,CHINANET-BACKBONE,Guangzhou,Asia,AS,China,CN,,False,Chinanet,23.1181,113.2539,False,Chinanet GD,True,Guangdong,success,Asia/Shanghai,,1767083568,1767602618.1869,7897,http,14.29.236.128:7897,False,1650.8147716522,82548,121361,40.482764370381,14.29.236.128
True,1766839781.793,elite,119.5277455973,1742393339.885,AS201839 Zaymer PJSC,ZAYMER2-AS,Novosibirsk,Europe,EU,Russia,RU,,False,MFC Zaymer LLC,55.0386,82.9425,False,Zaymer PJSC,True,Novosibirsk Oblast,success,Asia/Novosibirsk,630000,1767082973,1767602618.1853,80,http,45.67.215.129:80,False,74.989318847656,111998,3491,96.977201291898,45.67.215.129
True,1767068001.7962,elite,119.55484690286,1720479279.9288,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,London,Europe,EU,United Kingdom,GB,,True,Invermae Solutions SL,51.5072,-0.127586,False,Invermae Solutions SL,True,England,success,Europe/London,W1B,1767083288,1767602617.9501,80,http,185.238.228.195:80,False,65.315008163452,112488,5636,95.228742677187,185.238.228.195
