alive,alive_since,anonymity,average_timeout,first_seen,ip_data_as,ip_data_asname,ip_data_city,ip_data_continent,ip_data_continentCode,ip_data_country,ip_data_countryCode,ip_data_district,ip_data_hosting,ip_data_isp,ip_data_lat,ip_data_lon,ip_data_mobile,ip_data_org,ip_data_proxy,ip_data_regionName,ip_data_status,ip_data_timezone,ip_data_zip,ip_data_last_update,last_seen,port,protocol,proxy,ssl,timeout,times_alive,times_dead,uptime,ip
true,1759218180.3204,elite,110.02951755281,1742364555.7682,"AS201839 Zaymer PJSC",ZAYMER2-AS,Novosibirsk,Europe,EU,Russia,RU,,false,"MFC Zaymer LLC",55.0386,82.9425,false,"Zaymer PJSC",true,"Novosibirsk Oblast",success,Asia/Novosibirsk,630000,1762244429,1762843237.9551,80,http,45.67.215.165:80,false,98.658800125122,80384,3445,95.890443641222,45.67.215.165
true,1761065824.6678,elite,138.83305892559,1761065824.6678,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,"Frankfurt am Main",Europe,EU,Germany,DE,,true,"Gerondata LTD",50.1109,8.68213,false,"Gerondata LTD",false,Hesse,success,Europe/Berlin,60313,1762275607,1762843237.6099,80,http,102.177.176.227:80,false,338.23823928833,12376,0,100,102.177.176.227
true,1758177722.9191,elite,109.72263140291,1742475608.0856,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,"New York","North America",NA,"United States",US,,true,"Cloudflare London, LLC",40.7191,-74.0091,false,"Olo Inc",true,"New York",success,America/New_York,10013,1762244026,1762843237.575,80,http,216.205.52.121:80,false,415.12227058411,79839,3891,95.352920100322,216.205.52.121
true,1761065678.7388,elite,140.75300322231,1761065678.7388,"AS13335 Cloudflare, Inc.",CLOUDFLARENET,Washington,"North America",NA,"United States",US,,true,"Cloudflare, Inc.",38.9072,-77.0369,false,"CloudFlare, Inc.",false,"District of Columbia",success,America/New_York,20068,1762275734,1762843237.4453,80,http,141.101.114.166:80,false,210.01839637756,12477,0,100,141.101.114.166
true,1762843078.265,elite,1700.6607458625,1760044657.5264,"AS36666 GloboTech Communications",GTCOMM,Montreal,"North America",NA,Canada,CA,Ville-Marie,true,"GloboTech Communications",45.5049,-73.573,false,,true,Quebec,success,America/Toronto,H4X,1762828908,1762843237.2233,15699,http,72.10.160.90:15699,false,996.46615982056,71,8699,0.80957810718358,72.10.160.90
true,1758179724.3931,elite,110.84168785063,1742489233.0814,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,"New York","North America",NA,"United States",US,,true,"Cloudflare London, LLC",40.7191,-74.0091,false,"Olo Inc",true,"New York",success,America/New_York,10013,1762244101,1762843237.116,80,http,216.205.52.164:80,false,58.319091796875,79888,3243,96.098928197664,216.205.52.164
true,1759218254.8366,elite,121.08194332581,1756296761.8061,"AS14197 HEALTH MARKET SCIENCE",HMS-ASN,"Boca Raton","North America",NA,"United States",US,,false,"Health Market Science",26.4076,-80.0977,false,"LexisNexis Risk Data Management Inc",true,Florida,success,America/New_York,33487,1762345572,1762843236.8628,80,http,69.84.182.159:80,false,254.92167472839,45186,95,99.790198979705,69.84.182.159
true,1761070214.8987,elite,138.73153146491,1761070214.8987,"AS13335 Cloudflare, Inc.",CLOUDFLARENET,Washington,"North America",NA,"United States",US,,true,"Cloudflare, Inc.",38.9072,-77.0369,false,"CloudFlare, Inc.",false,"District of Columbia",success,America/New_York,20068,1762280040,1762843236.5097,80,http,141.101.113.149:80,false,49.516201019287,12450,0,100,141.101.113.149
true,1759218130.1088,elite,111.4104317835,1742446734.7856,"AS201839 Zaymer PJSC",ZAYMER2-AS,Novosibirsk,Europe,EU,Russia,RU,,false,"MFC Zaymer LLC",55.0386,82.9425,false,"Zaymer PJSC",true,"Novosibirsk Oblast",success,Asia/Novosibirsk,630000,1762244142,1762843236.4378,80,http,45.67.215.19:80,false,160.16244888306,80188,4060,95.180894501947,45.67.215.19
true,1759218308.878,elite,109.93166165191,1720502381.113,"AS13335 Cloudflare, Inc.",CLOUDFLARENET,Toronto,"North America",NA,Canada,CA,,true,"Cloudflare, Inc.",43.6532,-79.3832,false,"Cloudflare, Inc.",false,Ontario,success,America/Toronto,M5A,1762244142,1762843236.394,80,http,108.162.194.129:80,false,200.1097202301,82461,4353,94.985831778285,108.162.194.129
true,1761707654.6035,elite,115.68211920447,1754411366.2496,"AS14197 HEALTH MARKET SCIENCE",HMS-ASN,"Boca Raton","North America",NA,"United States",US,,false,"Health Market Science",26.4076,-80.0977,false,"LexisNexis Risk Data Management Inc",true,Florida,success,America/New_York,33487,1762275010,1762843236.3401,80,http,69.84.182.105:80,false,72.553157806396,58400,95,99.837592956663,69.84.182.105
true,1759208432.9573,elite,110.82307106866,1742382847.9694,"AS14197 HEALTH MARKET SCIENCE",HMS-ASN,"Boca Raton","North America",NA,"United States",US,,false,"Health Market Science",26.4076,-80.0977,false,"LexisNexis Risk Data Management Inc",true,Florida,success,America/New_York,33487,1762243894,1762843236.3165,80,http,69.84.182.252:80,false,102.71549224854,81837,3358,96.058454134632,69.84.182.252
true,1760392288.9669,elite,109.98194550907,1742653490.4694,"AS201839 Zaymer PJSC",ZAYMER2-AS,Novosibirsk,Europe,EU,Russia,RU,,false,"MFC Zaymer LLC",55.0386,82.9425,false,"Zaymer PJSC",true,"Novosibirsk Oblast",success,Asia/Novosibirsk,630000,1762244021,1762843236.008,80,http,45.67.215.147:80,false,53.18546295166,80387,3229,96.138298890165,45.67.215.147
true,1762114674.4288,elite,140.1522067471,1761066862.628,"AS13335 Cloudflare, Inc.",CLOUDFLARENET,Washington,"North America",NA,"United States",US,,true,"Cloudflare, Inc.",38.9072,-77.0369,false,"CloudFlare, Inc.",false,"District of Columbia",success,America/New_York,20068,1762276770,1762843235.8942,80,http,141.101.114.213:80,false,148.80514144897,12425,1,99.991952357959,141.101.114.213
true,1761066146.5175,elite,138.7532423499,1761066146.5175,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,"New York","North America",NA,"United States",US,,true,"Cloudflare London, LLC",40.7191,-74.0091,false,"Olo Inc",false,"New York",success,America/New_York,10013,1762275913,1762843235.8518,80,http,216.205.52.38:80,false,73.565483093262,12491,0,100,216.205.52.38
true,1761067256.2801,elite,137.89350448696,1761067256.2801,"AS13335 Cloudflare, Inc.",CLOUDFLARENET,Washington,"North America",NA,"United States",US,,true,"Cloudflare, Inc.",38.9072,-77.0369,false,"CloudFlare, Inc.",false,"District of Columbia",success,America/New_York,20068,1762277101,1762843235.8032,80,http,141.101.115.204:80,false,45.20320892334,12472,0,100,141.101.115.204
true,1758176396.5129,elite,121.30773839838,1756298794.7461,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,Moscow,Europe,EU,Russia,RU,,true,"Cloudflare London, LLC",55.8273,37.4661,false,"""BaltTrade"" LLC",true,Moscow,success,Europe/Moscow,,1762348082,1762843235.6822,80,http,185.221.160.214:80,false,67.025184631348,43851,92,99.790637871788,185.221.160.214
true,1761555638.3836,elite,121.31965744414,1756299255.938,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,Moscow,Europe,EU,Russia,RU,,true,"Cloudflare London, LLC",55.8273,37.4661,false,"""BaltTrade"" LLC",true,Moscow,success,Europe/Moscow,,1762348798,1762843235.5602,80,http,185.221.160.37:80,false,180.95850944519,43805,92,99.790418479623,185.221.160.37
true,1759218162.2114,elite,122.71863462762,1756296293.4622,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,"San Jose","North America",NA,"United States",US,"Ballbach and SOFA",true,"Cloudflare London, LLC",37.3329,-121.895,false,"Zoom Video Communications, Inc",true,California,success,America/Los_Angeles,95113,1762345483,1762843235.3079,80,http,170.114.45.120:80,false,137.46786117554,43572,89,99.796156753166,170.114.45.120
true,1758181560.8143,elite,109.45838922337,1720501537.876,"AS13335 Cloudflare, Inc.",CLOUDFLARENET,Washington,"North America",NA,"United States",US,,true,"Cloudflare, Inc.",38.9072,-77.0369,false,"CloudFlare, Inc.",false,"District of Columbia",success,America/New_York,20068,1762244115,1762843234.9124,80,http,141.101.115.101:80,false,248.71969223022,80698,5389,93.74005366664,141.101.115.101
true,1759208472.2724,elite,109.94065673977,1720480289.6839,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,London,Europe,EU,"United Kingdom",GB,,true,"Invermae Solutions SL",51.5072,-0.127586,false,"Invermae Solutions SL",true,England,success,Europe/London,W1B,1762243937,1762843234.8346,80,http,185.238.228.128:80,false,75.645446777344,80192,2304,97.207137315749,185.238.228.128
true,1758184572.4422,elite,120.89376730653,1756299795.4679,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,Moscow,Europe,EU,Russia,RU,,true,"Cloudflare London, LLC",55.8273,37.4661,false,"""BaltTrade"" LLC",true,Moscow,success,Europe/Moscow,,1762348355,1762843234.7399,80,http,185.221.160.225:80,false,32.063722610474,43856,112,99.745269286754,185.221.160.225
true,1759218199.9288,elite,110.18237091259,1750623280.8726,"AS201839 Zaymer PJSC",ZAYMER2-AS,Novosibirsk,Europe,EU,Russia,RU,,false,"MFC Zaymer LLC",55.0386,82.9425,false,"Zaymer PJSC",true,"Novosibirsk Oblast",success,Asia/Novosibirsk,630000,1762244056,1762843234.4041,80,http,45.67.215.168:80,false,342.05293655396,79937,84,99.895027555267,45.67.215.168
true,1759218141.1536,elite,110.33636066525,1742427849.7057,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,Vilnius,Europe,EU,Lithuania,LT,,true,"Lrtc Network",54.6884,25.2152,false,"SC ""Lithuanian Radio and TV Center""",true,Vilnius,success,Europe/Vilnius,04347,1762243754,1762843234.0476,80,http,89.116.250.135:80,false,286.01503372192,81599,4063,95.256940066774,89.116.250.135
true,1761555665.2256,elite,114.2827927221,1753337339.582,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,"New York","North America",NA,"United States",US,,true,"Cloudflare London, LLC",40.7191,-74.0091,false,"Olo Inc",true,"New York",success,America/New_York,10013,1762410711,1762843234.0147,80,http,216.205.52.102:80,false,40.043115615845,63959,106,99.834543042223,216.205.52.102
true,1758186068.8682,elite,110.57292009924,1742479815.317,"AS201839 Zaymer PJSC",ZAYMER2-AS,Novosibirsk,Europe,EU,Russia,RU,,false,"MFC Zaymer LLC",55.0386,82.9425,false,"Zaymer PJSC",true,"Novosibirsk Oblast",success,Asia/Novosibirsk,630000,1762244037,1762843233.878,80,http,45.67.215.200:80,false,45.698881149292,80235,3296,96.054159533586,45.67.215.200
true,1761068073.34,elite,139.00269526952,1761068073.34,"AS36062 DoubleVerify, Inc.",DOUBLE-VERIFY,Wilmington,"North America",NA,"United States",US,"Mid-town Brandywine",false,"DoubleVerify, Inc.",39.749,-75.5461,false,"DoubleVerify, Inc.",false,Delaware,success,America/New_York,19801,1762277880,1762843233.66,80,http,74.80.226.218:80,false,49.939632415771,12825,0,100,74.80.226.218
true,1762843233.4906,elite,4385.1698961846,1744912854.7112,"AS45102 Alibaba (US) Technology Co., Ltd.",ALIBABA-CN-NET,Manila,Asia,AS,Philippines,PH,,true,"Alibaba (US) Technology Co., Ltd.",14.5971,120.9798,false,"Alibaba.com Singapore E-Commerce Private Limited",true,"Metro Manila",success,Asia/Manila,1001,1762456969,1762843233.4906,51,http,8.212.151.166:51,false,3872.2405433655,1556,125494,1.2247146792601,8.212.151.166
true,1759218111.3914,elite,109.99854852963,1750609822.4499,"AS14197 HEALTH MARKET SCIENCE",HMS-ASN,"Boca Raton","North America",NA,"United States",US,,false,"Health Market Science",26.4076,-80.0977,false,"LexisNexis Risk Data Management Inc",true,Florida,success,America/New_York,33487,1762244718,1762843233.399,80,http,69.84.182.21:80,false,214.55550193787,81812,104,99.873040675814,69.84.182.21
true,1761067215.4113,elite,140.6314084198,1761067215.4113,"AS13335 Cloudflare, Inc.",CLOUDFLARENET,Washington,"North America",NA,"United States",US,,true,"Cloudflare, Inc.",38.9072,-77.0369,false,"CloudFlare, Inc.",false,"District of Columbia",success,America/New_York,20068,1762277420,1762843233.1594,80,http,141.101.115.118:80,false,283.25176239014,12465,0,100,141.101.115.118
true,1758178767.3592,elite,110.57462503561,1742480028.6208,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,"New York","North America",NA,"United States",US,,true,"Cloudflare London, LLC",40.7191,-74.0091,false,"Olo Inc",true,"New York",success,America/New_York,10013,1762244026,1762843232.9457,80,http,216.205.52.107:80,false,89.79868888855,80032,3352,95.980044133167,216.205.52.107
true,1759208327.5932,elite,116.08341631075,1754411381.8279,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,"Frankfurt am Main",Europe,EU,Germany,DE,,true,"Gerondata LTD",50.1109,8.68213,false,"Gerondata LTD",true,Hesse,success,Europe/Berlin,60313,1762274921,1762843232.8629,80,http,102.177.176.156:80,false,54.769277572632,54970,671,98.794054743804,102.177.176.156
true,1759218215.0476,elite,109.69193982314,1742423838.0147,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,"New York","North America",NA,"United States",US,,true,"Cloudflare London, LLC",40.7191,-74.0091,false,"Olo Inc",true,"New York",success,America/New_York,10013,1762243467,1762843232.783,80,http,216.205.52.134:80,false,64.40281867981,79919,3367,95.957303748529,216.205.52.134
true,1762175171.7787,elite,116.37738929956,1754409952.0129,"AS14197 HEALTH MARKET SCIENCE",HMS-ASN,"Boca Raton","North America",NA,"United States",US,,false,"Health Market Science",26.4076,-80.0977,false,"LexisNexis Risk Data Management Inc",true,Florida,success,America/New_York,33487,1762273636,1762843232.7224,80,http,69.84.182.160:80,false,173.99215698242,58409,97,99.834205038799,69.84.182.160
true,1761555640.9743,elite,110.91441720626,1742485789.6692,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,"New York","North America",NA,"United States",US,,true,"Cloudflare London, LLC",40.7191,-74.0091,false,"Olo Inc",true,"New York",success,America/New_York,10013,1762244334,1762843232.6076,80,http,216.205.52.247:80,false,25.17294883728,79875,892,98.895588544826,216.205.52.247
true,1761572714.8096,elite,109.82305418383,1742422805.6737,"AS201839 Zaymer PJSC",ZAYMER2-AS,Novosibirsk,Europe,EU,Russia,RU,,false,"MFC Zaymer LLC",55.0386,82.9425,false,"Zaymer PJSC",true,"Novosibirsk Oblast",success,Asia/Novosibirsk,630000,1762244238,1762843232.5176,80,http,45.67.215.208:80,false,190.46354293823,80144,3366,95.969344988624,45.67.215.208
true,1759218182.3315,elite,121.74046427635,1756298469.3598,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,Vilnius,Europe,EU,Lithuania,LT,,true,"Lrtc Network",54.6884,25.2152,false,"SC ""Lithuanian Radio and TV Center""",true,Vilnius,success,Europe/Vilnius,04347,1762347569,1762843232.4609,80,http,89.116.250.110:80,false,202.55017280579,44944,104,99.769135144735,89.116.250.110
true,1761068227.8855,elite,140.77992605146,1761068227.8855,"AS13335 Cloudflare, Inc.",CLOUDFLARENET,"San Francisco","North America",NA,"United States",US,"South Beach",true,"Cloudflare, Inc.",37.7803,-122.39,false,"Level 3",false,California,success,America/Los_Angeles,94107,1762278311,1762843232.4363,80,http,8.35.211.94:80,false,242.75159835815,12821,0,100,8.35.211.94
true,1759218229.2865,elite,121.82898297406,1756299010.2985,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,Moscow,Europe,EU,Russia,RU,,true,"Cloudflare London, LLC",55.8273,37.4661,false,"""BaltTrade"" LLC",true,Moscow,success,Europe/Moscow,,1762348311,1762843231.7316,80,http,185.221.160.229:80,false,45.053243637085,43958,77,99.825139093903,185.221.160.229
true,1761067967.7017,elite,136.86310625575,1761067967.7017,"AS13335 Cloudflare, Inc.",CLOUDFLARENET,Toronto,"North America",NA,Canada,CA,,true,"Cloudflare, Inc.",43.6532,-79.3832,false,"Cloudflare, Inc.",false,Ontario,success,America/Toronto,M5A,1762277748,1762843231.6567,80,http,108.162.194.140:80,false,38.04087638855,12818,0,100,108.162.194.140
true,1761067527.7215,elite,138.9082920714,1761067527.7215,"AS13335 Cloudflare, Inc.",CLOUDFLARENET,"San Francisco","North America",NA,"United States",US,"South Beach",true,"Cloudflare, Inc.",37.7803,-122.39,false,"Level 3",false,California,success,America/Los_Angeles,94107,1762277304,1762843231.5258,80,http,8.35.211.90:80,false,14.6644115448,12825,0,100,8.35.211.90
true,1761070158.4786,elite,139.33136105854,1761070158.4786,"AS13335 Cloudflare, Inc.",CLOUDFLARENET,Toronto,"North America",NA,Canada,CA,,true,"Cloudflare, Inc.",43.6532,-79.3832,false,"Cloudflare, Inc.",false,Ontario,success,America/Toronto,M5A,1762280211,1762843231.3284,80,http,108.162.194.150:80,false,104.65145111084,12798,0,100,108.162.194.150
true,1758185092.0649,elite,110.84615403134,1742380340.7231,"AS201839 Zaymer PJSC",ZAYMER2-AS,Novosibirsk,Europe,EU,Russia,RU,,false,"MFC Zaymer LLC",55.0386,82.9425,false,"Zaymer PJSC",true,"Novosibirsk Oblast",success,Asia/Novosibirsk,630000,1762244136,1762843231.1372,80,http,45.67.215.88:80,false,23.277044296265,80125,3425,95.90065828845,45.67.215.88
true,1759218123.6075,elite,110.48965340185,1742509304.1901,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,Vilnius,Europe,EU,Lithuania,LT,,true,"Lrtc Network",54.6884,25.2152,false,"SC ""Lithuanian Radio and TV Center""",true,Vilnius,success,Europe/Vilnius,04347,1762244238,1762843231.0643,80,http,89.116.250.159:80,false,239.06135559082,81669,809,99.019132374694,89.116.250.159
true,1761555709.7259,elite,122.63165010982,1756298968.5334,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,"San Jose","North America",NA,"United States",US,"Ballbach and SOFA",true,"Cloudflare London, LLC",37.3329,-121.895,false,"Zoom Video Communications, Inc",true,California,success,America/Los_Angeles,95113,1762347890,1762843230.9668,80,http,170.114.45.36:80,false,622.95079231262,43526,97,99.777640235656,170.114.45.36
true,1761067537.0955,elite,137.56020367146,1761067537.0955,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,"Frankfurt am Main",Europe,EU,Germany,DE,,true,"Gerondata LTD",50.1109,8.68213,false,"Gerondata LTD",false,Hesse,success,Europe/Berlin,60313,1762277479,1762843230.7438,80,http,102.177.176.138:80,false,74.88226890564,12337,0,100,102.177.176.138
true,1761067495.2525,elite,137.37325895982,1761067495.2525,"AS13335 Cloudflare, Inc.",CLOUDFLARENET,Washington,"North America",NA,"United States",US,,true,"Cloudflare, Inc.",38.9072,-77.0369,false,"CloudFlare, Inc.",false,"District of Columbia",success,America/New_York,20068,1762277191,1762843230.6494,80,http,141.101.114.205:80,false,46.435832977295,12484,0,100,141.101.114.205
true,1759218383.4265,elite,110.67669879292,1742414376.2668,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,"New York","North America",NA,"United States",US,,true,"Cloudflare London, LLC",40.7191,-74.0091,false,"Olo Inc",true,"New York",success,America/New_York,10013,1762244312,1762843230.3307,80,http,216.205.52.124:80,false,67.955493927002,79835,1019,98.739703663393,216.205.52.124
true,1759218063.3112,elite,110.70911937644,1742485347.5505,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,"New York","North America",NA,"United States",US,,true,"Cloudflare London, LLC",40.7191,-74.0091,false,"Olo Inc",true,"New York",success,America/New_York,10013,1762244243,1762843230.2744,80,http,216.205.52.243:80,false,100.3680229187,79929,909,98.875528835449,216.205.52.243
